Order ID,Order Date,Customer ID,Product ID,Quantity,Customer Name,Email,Country,Coffee Type,Roast Type,Size,Unit Price,Sales
SHP-17012-870,07-06-20,69529-07533-CV,R-M-2.5,1,,,,,,,,
FDY-03414-903,12-08-19,94840-49457-UD,A-D-0.5,3,,,,,,,,
WXT-85291-143,04-09-19,81414-81273-DK,R-M-0.5,4,,,,,,,,
QNP-18893-547,04-10-19,76930-61689-CH,R-L-1,5,,,,,,,,
DOH-92927-530,24-02-20,12839-56537-TQ,L-L-0.2,6,,,,,,,,
HGJ-82768-173,26-08-21,62741-01322-HU,A-M-1,4,,,,,,,,
YPT-95383-088,03-10-21,43439-94003-DW,E-D-2.5,2,,,,,,,,
OYH-16533-767,13-06-20,44932-34838-RM,E-L-1,4,,,,,,,,
DWW-28642-549,01-03-21,91181-19412-RQ,E-D-0.2,2,,,,,,,,
CGO-79583-871,04-03-19,37182-54930-XC,E-D-0.5,1,,,,,,,,
TFY-52090-386,13-10-19,08613-17327-XT,E-L-0.5,2,,,,,,,,
TFY-52090-386,13-10-19,08613-17327-XT,L-D-0.5,5,,,,,,,,
NYY-73968-094,15-08-19,70451-38048-AH,R-D-0.5,6,,,,,,,,
QEY-71761-460,29-11-21,35442-75769-PL,R-M-1,2,,,,,,,,
GKQ-82603-910,19-01-20,83737-56117-JE,R-L-1,5,,,,,,,,
IOB-32673-745,28-05-21,07095-81281-NJ,A-L-0.5,3,,,,,,,,
YAU-98893-150,15-01-22,77043-48851-HG,L-M-1,3,,,,,,,,
XNM-14163-951,04-12-19,78224-60622-KH,E-L-2.5,6,,,,,,,,
JPB-45297-000,01-07-22,83105-86631-IU,R-L-0.2,4,,,,,,,,
MOU-74341-266,07-05-19,99358-65399-TC,A-D-0.5,4,,,,,,,,
DHJ-87461-571,23-08-20,94525-76037-JP,A-M-1,2,,,,,,,,
DKM-97676-850,02-06-20,43439-94003-DW,E-D-0.5,5,,,,,,,,
UEB-09112-118,30-01-20,82718-93677-XO,A-M-0.5,4,,,,,,,,
ORZ-67699-748,15-02-20,44708-78241-DF,A-M-2.5,6,,,,,,,,
JXP-28398-485,11-06-21,23039-93032-FN,A-D-2.5,5,,,,,,,,
WWH-92259-198,11-03-22,35256-12529-FT,L-D-1,4,,,,,,,,
FLR-82914-153,09-09-21,86100-33488-WP,A-M-2.5,6,,,,,,,,
AMB-93600-000,14-05-19,64435-53100-WM,A-L-2.5,1,,,,,,,,
FEP-36895-658,08-04-19,44699-43836-UH,R-L-0.2,6,,,,,,,,
RXW-91413-276,15-08-20,29588-35679-RG,R-D-2.5,2,,,,,,,,
RXW-91413-276,15-08-20,29588-35679-RG,R-M-0.5,1,,,,,,,,
SDB-77492-188,05-05-22,64815-54078-HH,E-L-1,5,,,,,,,,
RZN-65182-395,27-03-21,59572-41990-XY,L-M-1,6,,,,,,,,
HDQ-86094-507,27-04-19,32481-61533-ZJ,E-D-1,6,,,,,,,,
YXO-79631-417,25-09-21,31587-92570-HL,L-D-0.5,1,,,,,,,,
SNF-57032-096,13-02-20,93832-04799-ID,E-D-0.5,6,,,,,,,,
DGL-29648-995,16-07-21,59367-30821-ZQ,L-M-0.2,2,,,,,,,,
GPU-65651-504,11-05-22,83947-45528-ET,E-M-2.5,2,,,,,,,,
OJU-34452-896,04-02-19,60799-92593-CX,E-L-0.5,1,,,,,,,,
GZS-50547-887,05-02-19,61600-55136-UM,E-D-1,2,,,,,,,,
ESR-54041-053,24-05-22,59771-90302-OF,A-L-0.5,6,,,,,,,,
OGD-10781-526,04-10-20,16880-78077-FB,R-L-0.5,6,,,,,,,,
FVH-29271-315,30-06-22,74415-50873-FC,A-D-0.5,3,,,,,,,,
BNZ-20544-633,21-10-20,31798-95707-NR,L-L-0.5,4,,,,,,,,
FUX-85791-078,16-10-20,59122-08794-WT,A-M-0.2,2,,,,,,,,
YXP-20078-116,23-09-20,37238-52421-JJ,R-M-0.5,1,,,,,,,,
VQV-59984-866,08-03-19,48854-01899-FN,R-D-0.2,3,,,,,,,,
JEH-37276-048,30-06-21,80896-38819-DW,A-L-0.5,3,,,,,,,,
VYD-28555-589,13-08-19,29814-01459-RC,R-L-0.5,6,,,,,,,,
WUG-76466-650,22-02-21,43439-94003-DW,L-D-0.5,3,,,,,,,,
RJV-08261-583,26-03-22,48497-29281-FE,A-D-0.2,5,,,,,,,,
PMR-56062-609,10-01-20,43605-12616-YH,E-D-0.5,3,,,,,,,,
XLD-12920-505,01-05-19,21907-75962-VB,E-L-0.5,6,,,,,,,,
UBW-50312-037,09-02-20,69503-12127-YD,A-L-2.5,4,,,,,,,,
QAW-05889-019,29-12-21,68810-07329-EU,L-M-0.5,5,,,,,,,,
EPT-12715-397,09-09-20,08478-75251-OG,A-D-0.2,6,,,,,,,,
DHT-93810-053,16-09-21,17005-82030-EA,E-L-1,5,,,,,,,,
DMY-96037-963,26-10-20,42179-95059-DO,L-D-0.2,3,,,,,,,,
MBM-55936-917,12-03-19,55989-39849-WO,L-D-0.5,3,,,,,,,,
TPA-93614-840,18-02-21,28932-49296-TM,E-D-0.5,2,,,,,,,,
WDM-77521-710,29-10-20,86144-10144-CB,A-M-0.5,2,,,,,,,,
EIP-19142-462,06-09-21,60973-72562-DQ,E-L-1,6,,,,,,,,
EIP-19142-462,06-09-21,60973-72562-DQ,A-L-0.2,1,,,,,,,,
ZZL-76364-387,09-09-20,11263-86515-VU,R-L-2.5,4,,,,,,,,
GMF-18638-786,26-09-21,60004-62976-NI,L-D-0.5,6,,,,,,,,
TDJ-20844-787,05-11-20,77876-28498-HI,A-L-0.5,5,,,,,,,,
BWK-39400-446,12-09-19,61302-06948-EH,L-D-0.5,4,,,,,,,,
LCB-02099-995,31-07-19,06757-96251-UH,A-D-0.2,6,,,,,,,,
UBA-43678-174,15-03-19,44530-75983-OD,E-D-2.5,6,,,,,,,,
UDH-24280-432,16-05-21,44865-58249-RY,L-L-1,4,,,,,,,,
IDQ-20193-502,06-05-19,36021-61205-DF,L-M-0.2,2,,,,,,,,
DJG-14442-608,06-02-19,75716-12782-SS,R-D-1,3,,,,,,,,
DWB-61381-370,09-04-21,11812-00461-KH,L-L-0.2,2,,,,,,,,
FRD-17347-990,20-05-20,46681-78850-ZW,A-D-1,4,,,,,,,,
YPP-27450-525,02-12-20,01932-87052-KO,E-M-0.5,3,,,,,,,,
EFC-39577-424,08-08-21,16046-34805-ZF,E-M-1,5,,,,,,,,
LAW-80062-016,03-02-22,34546-70516-LR,E-M-0.5,6,,,,,,,,
WKL-27981-758,08-04-22,73699-93557-FZ,A-M-2.5,2,,,,,,,,
VRT-39834-265,07-01-21,86686-37462-CK,L-L-1,3,,,,,,,,
QTC-71005-730,02-09-21,14298-02150-KH,A-L-0.2,4,,,,,,,,
TNX-09857-717,04-11-21,48675-07824-HJ,L-M-1,6,,,,,,,,
JZV-43874-185,02-08-21,18551-80943-YQ,A-M-1,5,,,,,,,,
ICF-17486-106,27-01-20,19196-09748-DB,L-L-2.5,1,,,,,,,,
BMK-49520-383,03-12-19,72233-08665-IP,R-L-0.2,3,,,,,,,,
HTS-15020-632,06-08-19,53817-13148-RK,R-M-0.2,3,,,,,,,,
YLE-18247-749,11-03-20,92227-49331-QR,A-L-0.5,3,,,,,,,,
KJJ-12573-591,18-09-21,12997-41076-FQ,A-L-2.5,1,,,,,,,,
RGU-43561-950,07-11-20,44220-00348-MB,A-L-2.5,5,,,,,,,,
JSN-73975-443,27-06-22,93047-98331-DD,L-M-0.5,1,,,,,,,,
WNR-71736-993,05-02-20,16880-78077-FB,L-D-0.5,4,,,,,,,,
WNR-71736-993,05-02-20,16880-78077-FB,A-D-2.5,6,,,,,,,,
HNI-91338-546,07-02-20,67285-75317-XI,A-D-0.5,5,,,,,,,,
CYH-53243-218,18-12-20,88167-57964-PH,R-M-0.5,3,,,,,,,,
SVD-75407-177,23-08-21,16106-36039-QS,E-L-0.5,3,,,,,,,,
NVN-66443-451,20-08-21,98921-82417-GN,R-D-1,2,,,,,,,,
JUA-13580-095,01-04-19,55265-75151-AK,R-L-0.2,4,,,,,,,,
ACY-56225-839,28-01-21,47386-50743-FG,A-M-2.5,3,,,,,,,,
QBB-07903-622,21-10-19,32622-54551-UC,R-L-1,5,,,,,,,,
JLJ-81802-619,20-06-21,16880-78077-FB,A-L-1,6,,,,,,,,
HFT-77191-168,04-11-21,48419-02347-XP,R-D-0.2,2,,,,,,,,
SZR-35951-530,05-04-21,14121-20527-OJ,E-D-2.5,3,,,,,,,,
IKL-95976-565,09-12-19,53486-73919-BQ,A-M-1,2,,,,,,,,
XEY-48929-474,02-01-22,21889-94615-WT,L-M-2.5,6,,,,,,,,
SQT-07286-736,08-12-19,87726-16941-QW,A-M-1,6,,,,,,,,
QDU-45390-361,28-11-21,03677-09134-BC,E-M-0.5,1,,,,,,,,
RUJ-30649-712,11-03-22,93224-71517-WV,L-L-0.2,2,,,,,,,,
WSV-49732-075,17-01-21,76263-95145-GJ,L-D-2.5,1,,,,,,,,
VJF-46305-323,18-01-19,68555-89840-GZ,L-D-0.5,2,,,,,,,,
CXD-74176-600,07-04-19,70624-19112-AO,E-L-0.5,4,,,,,,,,
ADX-50674-975,03-02-21,58916-61837-QH,A-M-2.5,4,,,,,,,,
RRP-51647-420,18-04-19,89292-52335-YZ,E-D-1,3,,,,,,,,
PKJ-99134-523,07-07-21,77284-34297-YY,R-L-0.5,5,,,,,,,,
FZQ-29439-457,23-02-21,50449-80974-BZ,E-L-0.2,5,,,,,,,,
USN-68115-161,10-08-21,08120-16183-AW,E-M-0.2,6,,,,,,,,
IXU-20263-532,15-11-19,68044-89277-ML,L-M-2.5,2,,,,,,,,
CBT-15092-420,17-12-19,71364-35210-HS,L-M-0.5,1,,,,,,,,
PKQ-46841-696,18-03-20,37177-68797-ON,R-M-0.5,3,,,,,,,,
XDU-05471-219,06-06-22,60308-06944-GS,R-L-0.5,1,,,,,,,,
NID-20149-329,20-05-21,49888-39458-PF,R-D-0.2,2,,,,,,,,
SVU-27222-213,11-01-21,60748-46813-DZ,L-L-0.2,5,,,,,,,,
RWI-84131-848,22-02-19,16385-11286-NX,R-D-2.5,2,,,,,,,,
GUU-40666-525,24-11-21,68555-89840-GZ,A-L-0.2,3,,,,,,,,
SCN-51395-066,18-01-22,72164-90254-EJ,L-L-0.5,4,,,,,,,,
ULA-24644-321,13-08-21,67010-92988-CT,R-D-2.5,4,,,,,,,,
EOL-92666-762,11-01-20,15776-91507-GT,L-L-0.2,2,,,,,,,,
AJV-18231-334,05-07-20,23473-41001-CD,R-D-2.5,2,,,,,,,,
ZQI-47236-301,25-07-19,23446-47798-ID,L-L-0.5,5,,,,,,,,
ZCR-15721-658,26-05-22,28327-84469-ND,A-M-1,4,,,,,,,,
QEW-47945-682,10-01-20,42466-87067-DT,L-L-0.2,5,,,,,,,,
PSY-45485-542,17-05-19,62246-99443-HF,R-D-0.5,3,,,,,,,,
BAQ-74241-156,24-07-20,99869-55718-UU,R-D-0.2,4,,,,,,,,
BVU-77367-451,20-10-20,77421-46059-RY,A-D-1,5,,,,,,,,
TJE-91516-344,22-09-19,49894-06550-OQ,E-M-1,2,,,,,,,,
LIS-96202-702,07-06-20,72028-63343-SU,L-D-2.5,4,,,,,,,,
VIO-27668-766,15-12-19,10074-20104-NN,R-D-2.5,1,,,,,,,,
ZVG-20473-043,06-12-20,71769-10219-IM,A-D-0.2,3,,,,,,,,
KGZ-56395-231,06-12-21,22221-71106-JD,A-D-0.5,1,,,,,,,,
CUU-92244-729,11-07-20,99735-44927-OL,E-M-1,3,,,,,,,,
EHE-94714-312,28-06-21,27132-68907-RC,E-L-0.2,5,,,,,,,,
RTL-16205-161,05-04-22,90440-62727-HI,A-M-0.5,1,,,,,,,,
GTS-22482-014,24-03-22,36769-16558-SX,L-M-2.5,4,,,,,,,,
DYG-25473-881,08-02-20,10138-31681-SD,A-D-0.2,2,,,,,,,,
HTR-21838-286,11-02-22,24669-76297-SF,A-L-1,2,,,,,,,,
KYG-28296-920,02-07-20,78050-20355-DI,E-M-2.5,1,,,,,,,,
NNB-20459-430,25-07-22,79825-17822-UH,L-M-0.2,2,,,,,,,,
FEK-14025-351,19-03-21,03990-21586-MQ,E-L-0.2,6,,,,,,,,
AWH-16980-469,11-05-20,27493-46921-TZ,L-M-0.2,6,,,,,,,,
ZPW-31329-741,08-06-19,27132-68907-RC,R-D-1,6,,,,,,,,
ZPW-31329-741,08-06-19,27132-68907-RC,E-M-2.5,4,,,,,,,,
ZPW-31329-741,08-06-19,27132-68907-RC,E-M-0.2,1,,,,,,,,
UBI-83843-396,09-10-19,58816-74064-TF,R-L-1,2,,,,,,,,
VID-40587-569,20-02-21,09818-59895-EH,E-D-2.5,5,,,,,,,,
KBB-52530-416,21-11-19,06488-46303-IZ,L-D-2.5,2,,,,,,,,
ISJ-48676-420,10-10-21,93046-67561-AY,L-L-0.5,6,,,,,,,,
MIF-17920-768,05-08-21,68946-40750-LK,R-L-0.2,6,,,,,,,,
CPX-19312-088,31-07-20,38387-64959-WW,L-M-0.5,6,,,,,,,,
RXI-67978-260,19-09-20,48418-60841-CC,E-D-1,6,,,,,,,,
LKE-14821-285,03-05-20,13736-92418-JS,R-M-0.2,5,,,,,,,,
LRK-97117-150,08-07-19,33000-22405-LO,L-L-1,6,,,,,,,,
IGK-51227-573,26-10-19,46959-60474-LT,L-D-0.5,2,,,,,,,,
ZAY-43009-775,27-09-20,73431-39823-UP,L-D-0.2,6,,,,,,,,
EMA-63190-618,28-02-22,90993-98984-JK,E-M-0.2,1,,,,,,,,
FBI-35855-418,16-09-20,06552-04430-AG,R-M-0.5,6,,,,,,,,
TXB-80533-417,28-10-20,54597-57004-QM,L-L-1,2,,,,,,,,
MBM-00112-248,02-09-19,50238-24377-ZS,L-L-1,5,,,,,,,,
EUO-69145-988,30-08-21,60370-41934-IF,E-D-0.2,3,,,,,,,,
GYA-80327-368,04-06-21,06899-54551-EH,A-D-1,4,,,,,,,,
TNW-41601-420,24-11-20,66458-91190-YC,R-M-1,5,,,,,,,,
ALR-62963-723,21-06-20,80463-43913-WZ,R-D-0.2,3,,,,,,,,
JIG-27636-870,13-07-20,67204-04870-LG,R-L-1,4,,,,,,,,
CTE-31437-326,02-01-19,22721-63196-UJ,R-M-0.2,4,,,,,,,,
CTE-31437-326,02-01-19,22721-63196-UJ,E-M-0.2,4,,,,,,,,
CTE-31437-326,02-01-19,22721-63196-UJ,L-D-1,4,,,,,,,,
CTE-31437-326,02-01-19,22721-63196-UJ,L-L-0.2,3,,,,,,,,
SLD-63003-334,17-02-22,55515-37571-RS,L-M-0.2,6,,,,,,,,
BXN-64230-789,19-12-20,25598-77476-CB,A-L-1,2,,,,,,,,
XEE-37895-169,20-02-19,14888-85625-TM,A-L-2.5,3,,,,,,,,
ZTX-80764-911,14-01-21,92793-68332-NR,L-D-0.5,6,,,,,,,,
WVT-88135-549,16-11-19,66458-91190-YC,A-D-1,3,,,,,,,,
IPA-94170-889,04-12-19,64439-27325-LG,R-L-0.2,3,,,,,,,,
YQL-63755-365,31-07-20,78570-76770-LB,A-M-0.2,4,,,,,,,,
RKW-81145-984,11-03-19,98661-69719-VI,L-L-1,3,,,,,,,,
MBT-23379-866,10-05-22,82990-92703-IX,L-L-1,5,,,,,,,,
GEJ-39834-935,25-12-21,49412-86877-VY,L-M-0.2,6,,,,,,,,
KRW-91640-596,22-04-22,70879-00984-FJ,R-L-0.5,3,,,,,,,,
AOT-70449-651,11-06-22,53414-73391-CR,R-D-2.5,5,,,,,,,,
DGC-21813-731,27-04-22,43606-83072-OA,L-D-0.2,2,,,,,,,,
JBE-92943-643,29-12-20,84466-22864-CE,E-D-2.5,5,,,,,,,,
ZIL-34948-499,14-07-20,66458-91190-YC,A-D-0.5,2,,,,,,,,
JSU-23781-256,07-09-21,76499-89100-JQ,L-D-0.2,1,,,,,,,,
JSU-23781-256,07-09-21,76499-89100-JQ,R-M-1,4,,,,,,,,
VPX-44956-367,09-06-19,39582-35773-ZJ,R-M-0.5,5,,,,,,,,
VTB-46451-959,25-10-20,66240-46962-IO,L-D-2.5,1,,,,,,,,
DNZ-11665-950,28-02-21,10637-45522-ID,L-L-2.5,2,,,,,,,,
ITR-54735-364,26-07-20,92599-58687-CS,R-D-0.2,5,,,,,,,,
YDS-02797-307,05-06-22,06058-48844-PI,E-M-2.5,4,,,,,,,,
BPG-68988-842,21-02-19,53631-24432-SY,E-M-0.5,5,,,,,,,,
XZG-51938-658,05-04-20,18275-73980-KL,E-L-0.5,6,,,,,,,,
KAR-24978-271,10-01-19,23187-65750-HZ,R-M-1,6,,,,,,,,
FQK-28730-361,12-04-22,22725-79522-GP,R-M-1,6,,,,,,,,
BGB-67996-089,30-01-22,06279-72603-JE,R-D-1,5,,,,,,,,
XMC-20620-809,14-05-21,83543-79246-ON,E-M-0.5,2,,,,,,,,
ZSO-58292-191,12-06-22,66794-66795-VW,R-D-0.5,4,,,,,,,,
LWJ-06793-303,02-01-22,95424-67020-AP,R-M-2.5,2,,,,,,,,
FLM-82229-989,24-01-22,73017-69644-MS,L-L-0.2,2,,,,,,,,
CPV-90280-133,20-03-19,66458-91190-YC,R-D-0.2,3,,,,,,,,
OGW-60685-912,21-11-20,67423-10113-LM,E-D-2.5,4,,,,,,,,
DEC-11160-362,13-10-21,48582-05061-RY,R-D-0.2,4,,,,,,,,
WCT-07869-499,19-10-21,32031-49093-KE,R-D-0.5,5,,,,,,,,
FHD-89872-325,29-04-19,31715-98714-OO,L-L-1,4,,,,,,,,
AZF-45991-584,12-10-19,73759-17258-KA,A-D-2.5,1,,,,,,,,
MDG-14481-513,19-05-21,64897-79178-MH,A-M-2.5,4,,,,,,,,
OFN-49424-848,03-07-21,73346-85564-JB,R-L-2.5,2,,,,,,,,
NFA-03411-746,08-02-20,07476-13102-NJ,A-L-0.5,2,,,,,,,,
CYM-74988-450,16-10-20,87223-37422-SK,L-D-0.2,4,,,,,,,,
WTV-24996-658,23-10-20,57837-15577-YK,E-D-2.5,3,,,,,,,,
DSL-69915-544,10-03-21,10142-55267-YO,R-L-0.2,3,,,,,,,,
NBT-35757-542,07-07-21,73647-66148-VM,E-L-0.2,3,,,,,,,,
OYU-25085-528,05-02-21,10142-55267-YO,E-L-0.2,4,,,,,,,,
XCG-07109-195,11-12-20,92976-19453-DT,L-D-0.2,6,,,,,,,,
YZA-25234-630,13-05-22,89757-51438-HX,E-D-0.2,2,,,,,,,,
OKU-29966-417,23-10-19,76192-13390-HZ,E-L-0.2,4,,,,,,,,
MEX-29350-659,11-09-20,02009-87294-SY,E-M-1,5,,,,,,,,
NOY-99738-977,29-09-19,82872-34456-LJ,R-L-2.5,2,,,,,,,,
TCR-01064-030,03-03-21,13181-04387-LI,E-M-1,6,,,,,,,,
YUL-42750-776,23-11-21,24845-36117-TI,L-M-0.2,2,,,,,,,,
XQJ-86887-506,06-11-21,66458-91190-YC,E-L-1,4,,,,,,,,
CUN-90044-279,29-01-21,86646-65810-TD,L-D-0.2,4,,,,,,,,
ICC-73030-502,16-04-22,59480-02795-IU,A-L-1,3,,,,,,,,
ADP-04506-084,24-07-21,61809-87758-LJ,E-M-2.5,6,,,,,,,,
PNU-22150-408,11-08-19,77408-43873-RS,A-D-0.2,6,,,,,,,,
VSQ-07182-513,23-07-19,18366-65239-WF,L-L-0.2,6,,,,,,,,
SPF-31673-217,09-06-20,19485-98072-PS,E-M-1,6,,,,,,,,
NEX-63825-598,22-02-20,72072-33025-SD,R-L-0.5,2,,,,,,,,
XPG-66112-335,19-07-20,58118-22461-GC,R-D-2.5,4,,,,,,,,
NSQ-72210-345,20-09-21,90940-63327-DJ,A-M-0.2,6,,,,,,,,
XRR-28376-277,02-05-21,64481-42546-II,R-L-2.5,6,,,,,,,,
WHQ-25197-475,26-11-21,27536-28463-NJ,L-L-0.2,4,,,,,,,,
HMB-30634-745,18-02-20,19485-98072-PS,A-D-2.5,6,,,,,,,,
XTL-68000-371,07-04-20,70140-82812-KD,A-M-0.5,4,,,,,,,,
YES-51109-625,31-01-22,91895-55605-LS,E-L-0.5,4,,,,,,,,
EAY-89850-211,19-02-19,43155-71724-XP,A-D-0.2,2,,,,,,,,
IOQ-84840-827,12-11-19,32038-81174-JF,A-M-1,6,,,,,,,,
FBD-56220-430,16-05-22,59205-20324-NB,R-L-0.2,6,,,,,,,,
COV-52659-202,12-02-21,99899-54612-NX,L-M-2.5,2,,,,,,,,
YUO-76652-814,04-04-21,26248-84194-FI,A-D-0.2,6,,,,,,,,
PBT-36926-102,02-08-21,19485-98072-PS,L-M-1,4,,,,,,,,
BLV-60087-454,08-06-22,84493-71314-WX,E-L-0.2,3,,,,,,,,
BLV-60087-454,08-06-22,84493-71314-WX,A-M-0.5,5,,,,,,,,
QYC-63914-195,14-05-20,39789-43945-IV,E-L-1,3,,,,,,,,
OIB-77163-890,25-12-20,38972-89678-ZM,E-L-0.5,5,,,,,,,,
SGS-87525-238,05-07-21,91465-84526-IJ,E-D-1,5,,,,,,,,
GQR-12490-152,14-03-19,22832-98538-RB,R-L-0.2,1,,,,,,,,
UOJ-28238-299,07-03-21,30844-91890-ZA,R-L-0.2,6,,,,,,,,
ETD-58130-674,05-11-21,05325-97750-WP,E-M-0.5,2,,,,,,,,
UPF-60123-025,06-02-20,88992-49081-AT,R-L-2.5,3,,,,,,,,
NQS-01613-687,12-03-21,10204-31464-SA,L-D-0.5,1,,,,,,,,
MGH-36050-573,03-08-20,75156-80911-YT,R-M-0.5,2,,,,,,,,
UVF-59322-459,25-07-19,53971-49906-PZ,E-L-2.5,6,,,,,,,,
VET-41158-896,29-04-20,10728-17633-ST,E-M-2.5,2,,,,,,,,
XYL-52196-459,02-05-19,13549-65017-VE,R-D-0.2,3,,,,,,,,
BPZ-51283-916,29-08-21,87688-42420-TO,A-M-2.5,2,,,,,,,,
VQW-91903-926,13-03-20,05325-97750-WP,E-D-2.5,1,,,,,,,,
OLF-77983-457,16-02-19,51901-35210-UI,A-L-2.5,2,,,,,,,,
MVI-04946-827,27-11-21,62483-50867-OM,E-L-1,1,,,,,,,,
UOG-94188-104,23-11-21,92753-50029-SD,A-M-0.5,5,,,,,,,,
DSN-15872-519,02-12-21,53809-98498-SN,L-L-2.5,4,,,,,,,,
OUQ-73954-002,06-01-19,66308-13503-KD,R-M-0.2,4,,,,,,,,
LGL-16843-667,05-05-21,82458-87830-JE,A-D-0.2,4,,,,,,,,
TCC-89722-031,23-10-21,41611-34336-WT,L-D-0.5,1,,,,,,,,
TRA-79507-007,16-12-19,70089-27418-UJ,R-L-2.5,4,,,,,,,,
MZJ-77284-941,18-05-19,99978-56910-BN,E-L-0.2,5,,,,,,,,
AXN-57779-891,14-07-19,09668-23340-IC,R-M-0.2,3,,,,,,,,
PJB-15659-994,13-11-20,39457-62611-YK,L-D-2.5,4,,,,,,,,
LTS-03470-353,16-07-20,90985-89807-RW,A-L-2.5,5,,,,,,,,
UMM-28497-689,03-11-20,05325-97750-WP,L-L-2.5,3,,,,,,,,
MJZ-93232-402,20-03-22,17816-67941-ZS,E-D-0.2,1,,,,,,,,
UHW-74617-126,16-02-22,90816-65619-LM,E-D-2.5,2,,,,,,,,
RIK-61730-794,12-11-20,69761-61146-KD,L-M-0.2,6,,,,,,,,
IDJ-55379-750,05-10-19,24040-20817-QB,R-M-1,4,,,,,,,,
OHX-11953-965,01-10-19,19524-21432-XP,E-L-2.5,2,,,,,,,,
TVV-42245-088,06-03-20,14398-43114-RV,A-M-0.2,4,,,,,,,,
DYP-74337-787,23-10-19,41486-52502-QQ,R-M-0.5,1,,,,,,,,
OKA-93124-100,23-04-20,05325-97750-WP,R-M-0.5,5,,,,,,,,
IXW-20780-268,24-06-20,20236-64364-QL,L-L-2.5,2,,,,,,,,
NGG-24006-937,16-03-21,29102-40100-TZ,E-M-2.5,4,,,,,,,,
JZC-31180-557,07-04-20,09171-42203-EB,L-M-2.5,1,,,,,,,,
ZMU-63715-204,30-09-21,29060-75856-UI,E-D-1,6,,,,,,,,
GND-08192-056,01-05-22,17088-16989-PL,L-D-0.5,2,,,,,,,,
RYY-38961-093,21-01-21,14756-18321-CL,A-M-0.2,6,,,,,,,,
CVA-64996-969,24-06-20,13324-78688-MI,A-L-1,6,,,,,,,,
XTH-67276-442,03-03-19,73799-04749-BM,L-M-2.5,4,,,,,,,,
PVU-02950-470,28-01-21,01927-46702-YT,E-D-1,1,,,,,,,,
XSN-26809-910,28-06-20,80467-17137-TO,E-M-2.5,2,,,,,,,,
UDN-88321-005,05-07-20,14640-87215-BK,R-L-0.5,5,,,,,,,,
EXP-21628-670,02-03-19,94447-35885-HK,A-M-2.5,3,,,,,,,,
VGM-24161-361,01-05-22,71034-49694-CS,E-M-2.5,2,,,,,,,,
PKN-19556-918,29-04-22,00445-42781-KX,E-L-0.2,6,,,,,,,,
PKN-19556-918,29-04-22,00445-42781-KX,L-D-0.5,4,,,,,,,,
PKN-19556-918,29-04-22,00445-42781-KX,A-D-0.2,1,,,,,,,,
PKN-19556-918,29-04-22,00445-42781-KX,R-D-2.5,5,,,,,,,,
DXQ-44537-297,06-08-20,96116-24737-LV,E-L-0.5,4,,,,,,,,
BPC-54727-307,21-12-19,18684-73088-YL,R-L-1,4,,,,,,,,
KSH-47717-456,19-04-20,74671-55639-TU,L-M-1,3,,,,,,,,
ANK-59436-446,17-01-22,17488-65879-XL,E-L-0.5,4,,,,,,,,
AYY-83051-752,22-01-19,46431-09298-OU,L-L-1,6,,,,,,,,
CSW-59644-267,28-02-20,60378-26473-FE,E-M-2.5,1,,,,,,,,
ITY-92466-909,07-08-19,34927-68586-ZV,A-M-2.5,3,,,,,,,,
IGW-04801-466,15-05-21,29051-27555-GD,L-D-0.2,1,,,,,,,,
LJN-34281-921,17-12-21,52143-35672-JF,R-L-2.5,5,,,,,,,,
BWZ-46364-547,09-09-21,64918-67725-MN,R-L-1,3,,,,,,,,
SBC-95710-706,19-02-20,85634-61759-ND,E-M-0.2,2,,,,,,,,
WRN-55114-031,29-06-20,40180-22940-QB,E-L-2.5,3,,,,,,,,
TZU-64255-831,13-05-22,34666-76738-SQ,R-D-2.5,2,,,,,,,,
JVF-91003-729,02-10-20,98536-88616-FF,A-D-2.5,3,,,,,,,,
MVB-22135-665,02-12-21,55621-06130-SA,A-D-1,1,,,,,,,,
CKS-47815-571,02-11-21,45666-86771-EH,L-L-0.5,3,,,,,,,,
OAW-17338-101,23-02-20,52143-35672-JF,R-D-0.2,6,,,,,,,,
ALP-37623-536,03-07-20,24689-69376-XX,L-L-1,6,,,,,,,,
WMU-87639-108,11-02-19,71891-51101-VQ,R-D-0.5,1,,,,,,,,
USN-44968-231,10-09-20,71749-05400-CN,R-L-1,4,,,,,,,,
YZG-20575-451,02-03-20,64845-00270-NO,L-L-1,4,,,,,,,,
HTH-52867-812,28-06-21,29851-36402-UX,A-M-2.5,4,,,,,,,,
FWU-44971-444,11-01-19,12190-25421-WM,A-D-2.5,3,,,,,,,,
EQI-82205-066,20-09-19,52316-30571-GD,R-M-2.5,2,,,,,,,,
NAR-00747-074,16-10-21,23243-92649-RY,L-D-1,4,,,,,,,,
JYR-22052-185,01-01-20,39528-19971-OR,A-M-0.5,2,,,,,,,,
XKO-54097-932,10-03-22,32743-78448-KT,E-M-0.5,3,,,,,,,,
HXA-72415-025,12-05-22,93417-12322-YB,A-D-2.5,2,,,,,,,,
MJF-20065-335,10-09-20,56891-86662-UY,E-L-0.5,6,,,,,,,,
GFI-83300-059,16-10-21,40414-26467-VE,A-M-0.2,6,,,,,,,,
WJR-51493-682,17-06-21,87858-83734-RK,L-D-2.5,5,,,,,,,,
SHP-55648-472,30-03-19,46818-20198-GB,A-M-1,6,,,,,,,,
